task_id,repository,model,method,candidate_correct_count,pass_at_1,pass_at_3,pass_at_5,selected_output_correct,static_success,initial_output_correct,post_selection_correct,verified_selection_applied,repair_attempted,repair_success,repair_rounds,uncertainty,token_entropy,self_consistency_uncertainty,semantic_variance,evidence_count,prompt_tokens,completion_tokens,total_tokens,provider_requests,latency_seconds,length_limited_candidates
execrepobench-1020-a8fc3a1aab,transitions,gpt-4o-mini,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.5662095403671266,1.0,0.4,0.031047701835632324,0,1701,272,1973,1,1.5754624169931049,0
execrepobench-0428-a9da215626,fastkml,gpt-4o-mini,Direct Generation,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6586923217773438,1.0,0.4,0.49346160888671875,0,749,88,837,1,7.923988041991834,0
execrepobench-0432-ab1fd3cd84,fastkml,gpt-4o-mini,Direct Generation,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.5939435338974,1.0,0.4,0.1697176694869995,0,1427,288,1715,1,1.7778768749994924,0
execrepobench-0485-af5218a4e9,gruut,gpt-4o-mini,Direct Generation,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7593691301345826,1.0,0.8,0.1968456506729126,0,224,891,1115,1,29.72472120799648,0
execrepobench-0010-002176391c,Chronyk,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7469092321395875,1.0,0.8,0.134546160697937,10,4179,1110,5289,1,5.84798312500061,0
execrepobench-1148-02d99ed352,xmltodict,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7880346012115479,1.0,0.8,0.34017300605773926,10,2943,411,3354,1,3.5872603329989943,0
execrepobench-0784-02e45263da,objprint,gpt-4o-mini,Standard RAG,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.8250081372261049,1.0,0.8,0.5250406861305237,10,3606,443,4049,1,5.3312439159999485,0
execrepobench-0816-03d45d73c7,python-fastjsonschema,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.5733249044418336,1.0,0.4,0.06662452220916748,10,3287,193,3480,1,2.3141988329953165,0
execrepobench-1029-058728f7cf,transitions,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8295005035400391,1.0,0.8,0.5475025177001953,10,3547,331,3878,1,3.1258884169947123,0
execrepobench-0554-05be05dd86,imageio,gpt-4o-mini,Standard RAG,4,0.8,1.0,1.0,False,False,False,False,False,False,False,0,0.7655900192260743,1.0,0.8,0.2279500961303711,10,3981,2224,6205,1,23.376740165993397,0
execrepobench-0750-05f80185e6,more-itertools,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8046814155578614,1.0,0.8,0.42340707778930664,10,4937,346,5283,1,14.27186595799867,0
execrepobench-0691-062d3fc78e,moment,gpt-4o-mini,Standard RAG,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.6817175412178039,1.0,0.6,0.20858770608901978,10,2196,369,2565,1,6.875939375000598,0
execrepobench-0021-08131e8bf2,PTable,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5641457772254944,1.0,0.4,0.020728886127471924,10,3528,2048,5576,1,10.932467875005386,0
execrepobench-0269-082945d36f,datetime_truncate,gpt-4o-mini,Standard RAG,2,0.4,0.9,1.0,False,True,False,False,False,False,False,0,0.6807575011253357,1.0,0.6,0.20378750562667847,10,2350,614,2964,1,5.915305540998816,0
execrepobench-1153-08525b8ede,xmltodict,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7463988852500917,1.0,0.8,0.13199442625045776,10,4578,534,5112,1,3.642792417005694,0
execrepobench-0729-0895fae602,more-itertools,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7330903959274293,1.0,0.8,0.065451979637146,10,5431,304,5735,1,13.461832709006558,0
execrepobench-0121-09f0009e5a,boltons,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7563166451454163,1.0,0.8,0.1815832257270813,10,3367,743,4110,1,3.9686124579966418,0
execrepobench-0383-0a4065da5e,eip712,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.4977777886390686,1.0,0.19999999999999996,0.08888894319534302,10,2252,145,2397,1,5.878831125002762,0
execrepobench-0988-0b5928a25c,textdistance,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5033146905899047,1.0,0.19999999999999996,0.11657345294952393,10,4094,264,4358,1,22.39916516700032,0
execrepobench-0226-0b9ff5af61,csv-diff,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7726437044143678,1.0,0.8,0.2632185220718384,10,2738,1309,4047,1,11.294703125000524,0
execrepobench-0163-0cd764dc97,compressed_rtf,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7398930978775026,1.0,0.8,0.09946548938751221,9,2199,1913,4112,1,9.359882917000505,0
execrepobench-0558-0d59429324,imageio,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7593405675888062,1.0,0.8,0.19670283794403076,10,4458,480,4938,1,24.69431345900375,0
execrepobench-0595-0dfc029bd0,json_repair,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7592030358314515,1.0,0.8,0.19601517915725708,10,3298,1025,4323,1,8.657020624996221,0
execrepobench-1123-0f6c5532f9,workdays,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6705687189102173,1.0,0.6,0.15284359455108643,6,924,321,1245,1,2.757259083002282,0
execrepobench-0755-0fbea6cf43,msgpack-python,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8001442742347719,1.0,0.8,0.40072137117385864,10,3550,427,3977,1,484.7293053329995,0
execrepobench-0027-10c65d2bcd,PTable,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6512125754356385,1.0,0.6,0.05606287717819214,10,3928,756,4684,1,3.4433267080021324,0
execrepobench-0035-12131ff80b,PTable,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6661378526687622,1.0,0.6,0.13068926334381104,10,3778,306,4084,1,4.935664083001029,0
execrepobench-0737-12e5fb4be1,more-itertools,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.4,1.0,0.0,0.0,10,5474,170,5644,1,13.186031499993987,0
execrepobench-0563-1350775fdf,imageio,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7771849822998048,1.0,0.8,0.28592491149902344,10,3939,472,4411,1,25.134873666000203,0
execrepobench-0030-13ac1e5229,PTable,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7869350385665894,1.0,0.8,0.3346751928329468,10,3765,297,4062,1,3.7272555000017746,0
execrepobench-0391-13e55956a5,eip712,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6873595380783081,1.0,0.6,0.23679769039154053,10,3044,360,3404,1,5.334072749996267,0
execrepobench-1137-15ef53d152,xmltodict,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6723318719863892,1.0,0.6,0.1616593599319458,10,4306,456,4762,1,4.867029458000616,0
execrepobench-0052-16c6360987,PyPattyrn,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,10,1805,460,2265,1,1.9158037500019418,0
execrepobench-0256-1726de55fa,csvkit,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7972863864898683,1.0,0.8,0.3864319324493408,10,2544,707,3251,1,8.339424500001769,0
execrepobench-1060-17cb6eb260,tryme,gpt-4o-mini,Standard RAG,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.6659999871253968,1.0,0.6,0.12999993562698364,10,3782,209,3991,1,3.9889668749965494,0
execrepobench-0604-1bb1773a29,json_repair,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7724939537048341,1.0,0.8,0.2624697685241699,10,3370,1237,4607,1,486.673357959,0
execrepobench-0672-1c8ce15619,maya,gpt-4o-mini,Standard RAG,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.7630439949035646,1.0,0.8,0.21521997451782227,10,2792,326,3118,1,15.609362374998454,0
execrepobench-0302-1f96bf0f6f,dpath-python,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5812882041931153,1.0,0.4,0.10644102096557617,10,2297,224,2521,1,153.37784758299676,0
execrepobench-0258-207a5d4188,csvkit,gpt-4o-mini,Standard RAG,3,0.6,1.0,1.0,True,True,True,True,False,False,False,0,0.8038888049125672,1.0,0.8,0.4194440245628357,10,2916,320,3236,1,6.8740577079952345,0
execrepobench-0744-2139f303e6,more-itertools,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6798382186889649,1.0,0.6,0.19919109344482422,10,5382,420,5802,1,79.07939304199681,0
execrepobench-0555-21d0af873b,imageio,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7492754888534546,1.0,0.8,0.14637744426727295,10,3895,456,4351,1,40.582035832994734,0
execrepobench-0811-22ae9cd1ce,python-fastjsonschema,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.4861295747756958,1.0,0.19999999999999996,0.030647873878479004,10,3287,191,3478,1,2.1890672919980716,0
execrepobench-0167-2355408f24,compressed_rtf,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5733454918861389,1.0,0.4,0.06672745943069458,9,3355,266,3621,1,2.690106750000268,0
execrepobench-1097-245d0199b5,w2n,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5934942221641542,1.0,0.4,0.16747111082077026,10,2458,520,2978,1,5.03524775000551,0
execrepobench-0870-26c407fa23,python-pinyin,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8354467880725862,1.0,0.8,0.5772339403629303,10,3246,270,3516,1,20.3537358340036,0
execrepobench-1121-2775a12414,workdays,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6675564789772034,1.0,0.6,0.13778239488601685,6,924,325,1249,1,4.809840041998541,0
execrepobench-0147-2853c99dc7,cacheout,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.8105395388603212,1.0,0.8,0.4526976943016052,10,3151,490,3641,1,7.066368499996315,0
execrepobench-0262-2adf42dd60,csvkit,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8090418767929078,1.0,0.8,0.4452093839645386,10,2892,613,3505,1,6.990760000000591,0
execrepobench-0760-2c7e23c784,msgpack-python,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7777483773231507,1.0,0.8,0.2887418866157532,10,3491,1381,4872,1,16.902446041000076,0
execrepobench-0402-2df9d08c30,eml_parser,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7853902888298036,1.0,0.8,0.32695144414901733,10,4403,596,4999,1,4.632314041999052,0
execrepobench-0670-33a9fa36f8,maya,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.4,1.0,0.0,0.0,10,1825,445,2270,1,5.273132000002079,0
execrepobench-1158-3448f8239e,xmltodict,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7750312757492066,1.0,0.8,0.2751563787460327,10,4426,1647,6073,1,8.828428540997265,0
execrepobench-0126-34e018c3ef,boltons,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.805558581352234,1.0,0.8,0.42779290676116943,10,2938,622,3560,1,12.75076029200136,0
execrepobench-0667-34efd6f5cc,maya,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7479444694519044,1.0,0.8,0.13972234725952148,10,1790,282,2072,1,1.9711595000044326,0
execrepobench-0235-3594949787,csvkit,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.8081827116012574,1.0,0.8,0.4409135580062866,10,2981,684,3665,1,8.834778916003415,0
execrepobench-0957-3706445faf,sqlparse,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6544669890403748,1.0,0.6,0.07233494520187378,10,3444,578,4022,1,8.418426834003185,0
execrepobench-0591-38fa75ee86,json_repair,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7687241029739381,1.0,0.8,0.24362051486968994,10,3370,1373,4743,1,7.0484675409970805,0
execrepobench-0179-395ece56a4,compressed_rtf,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7403948378562928,1.0,0.8,0.10197418928146362,9,2199,1951,4150,1,8.827060875002644,0
execrepobench-0770-3b4f7bf99f,msgpack-python,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.79017240524292,1.0,0.8,0.3508620262145996,10,3384,1599,4983,1,6.410768791996816,0
execrepobench-0376-3c57ae8969,eip712,gpt-4o-mini,Standard RAG,1,0.19999999999999996,0.6,1.0,False,False,False,False,False,False,False,0,0.5769729471206666,1.0,0.4,0.08486473560333252,10,2811,279,3090,1,2.8736575420043664,0
execrepobench-1071-3cec226db0,tryme,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6484210395812988,1.0,0.6,0.04210519790649414,10,3830,305,4135,1,5.3906262919990695,0
execrepobench-0120-3dcc59263c,boltons,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7710401725769044,1.0,0.8,0.2552008628845215,10,4176,990,5166,1,4.159291875002964,0
execrepobench-0054-40203da4c7,PyPattyrn,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,10,1914,114,2028,1,5.38719795900397,0
execrepobench-0098-427645b5bb,algorithms,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5818400239944459,1.0,0.4,0.109200119972229,10,2859,788,3647,1,29.45014962500136,0
execrepobench-0894-4434c22736,python-sortedcontainers,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.781116647720337,1.0,0.8,0.30558323860168457,10,4491,727,5218,1,3.521787958998175,0
execrepobench-0697-4573c963fa,moment,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6669226431846619,1.0,0.6,0.13461321592330933,10,2326,299,2625,1,6.789159125000879,0
execrepobench-0280-47e65dfc43,dict2css,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.5969230628013611,1.0,0.4,0.18461531400680542,10,2750,149,2899,1,1.7734540829987964,0
execrepobench-0405-49c6915e07,eml_parser,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.761813361644745,1.0,0.8,0.20906680822372437,10,2969,325,3294,1,12.035587667000073,0
execrepobench-0787-4b12eebdd1,objprint,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7719250750541687,1.0,0.8,0.2596253752708435,10,3296,595,3891,1,5.990768958996341,0
execrepobench-0915-4b25d75d6c,shortuuid,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7817425811290741,1.0,0.6,0.7087129056453705,10,2309,145,2454,1,1.7918845419990248,0
execrepobench-0304-4dea44e86f,dpath-python,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.5733477807044983,1.0,0.4,0.06673890352249146,10,2632,352,2984,1,117.96693737500027,0
execrepobench-1107-4df9c84a7b,w2n,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.747143156528473,1.0,0.8,0.1357157826423645,10,1957,875,2832,1,4.679435291000118,0
execrepobench-0948-4f4b1bff06,sqlparse,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7989579391479493,1.0,0.8,0.3947896957397461,10,2008,648,2656,1,8.283042292001483,0
execrepobench-1063-51b649a44a,tryme,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5742140150070191,1.0,0.4,0.07107007503509521,10,3176,225,3401,1,3.818004708002263,0
execrepobench-0009-56677af8f9,Chronyk,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.4,1.0,0.0,0.0,10,3347,149,3496,1,2.7033754169970052,0
execrepobench-1009-575404140a,textdistance,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7758193445205689,1.0,0.8,0.27909672260284424,10,3908,282,4190,1,2.255737500003306,0
execrepobench-0296-57a0ea3b9f,dpath-python,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7676433587074281,1.0,0.6,0.6382167935371399,10,3799,140,3939,1,112.76504279200162,0
execrepobench-1034-581a12683d,transitions,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.8218152415752412,1.0,0.8,0.5090762078762054,10,2693,362,3055,1,19.619795124999655,0
execrepobench-0097-583e4f1955,algorithms,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.6826326990127564,1.0,0.6,0.21316349506378174,10,3812,477,4289,1,26.44186166700092,0
execrepobench-0941-584e6705cd,sqlparse,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6739738488197327,1.0,0.6,0.16986924409866333,10,3236,316,3552,1,6.619494249993295,0
execrepobench-0868-5875950a21,python-pinyin,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7986050319671631,1.0,0.8,0.39302515983581543,10,6187,461,6648,1,35.09278225000162,0
execrepobench-0905-5c44884e8b,shortuuid,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.5912749862670899,1.0,0.4,0.15637493133544922,10,2190,398,2588,1,4.74264758299978,0
execrepobench-0893-5f7c118a31,python-sortedcontainers,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7793531608581544,1.0,0.8,0.2967658042907715,10,5122,586,5708,1,3.8749352079976234,0
execrepobench-0585-60675d8cc6,json_repair,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7750367951393128,1.0,0.8,0.2751839756965637,10,3252,757,4009,1,6.011363541998435,0
execrepobench-0401-60c9b92d81,eml_parser,gpt-4o-mini,Standard RAG,2,0.4,0.9,1.0,True,True,True,True,False,False,False,0,0.6953216457366943,1.0,0.6,0.2766082286834717,10,3229,347,3576,1,250.42897412501043,0
execrepobench-0943-631e8fd979,sqlparse,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.659257378578186,1.0,0.6,0.09628689289093018,10,3741,442,4183,1,2.6436357909988146,0
execrepobench-0794-67260e9d6a,pysrt,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.4,1.0,0.0,0.0,10,2391,115,2506,1,3.2528966249956284,0
execrepobench-0051-67de7d5ace,PyPattyrn,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.40000002384185795,1.0,0.0,1.1920928955078125e-07,10,2105,195,2300,1,63.00950862499303,0
execrepobench-0839-6b59568b37,python-patterns,gpt-4o-mini,Standard RAG,4,0.8,1.0,1.0,True,True,True,True,False,False,False,0,0.6178696250915527,1.0,0.4,0.28934812545776367,10,2307,207,2514,1,3.1979329580062767,0
execrepobench-0200-6b6d89ec24,css-html-js-minify,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.6085016465187073,1.0,0.4,0.24250823259353638,10,2087,177,2264,1,1.3759596250019968,0
execrepobench-1106-6c5beeba5b,w2n,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.6835640096664429,1.0,0.6,0.21782004833221436,10,2608,361,2969,1,3.4857790420064703,0
execrepobench-1069-6d92057d49,tryme,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,False,False,False,False,False,False,0,0.7869266939163209,1.0,0.8,0.334633469581604,10,3660,430,4090,1,3.52540595800383,0
execrepobench-0183-6eb79573d8,compressed_rtf,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7390593957901002,1.0,0.8,0.09529697895050049,9,2199,1925,4124,1,6.763675000009243,0
execrepobench-0494-6f2482c545,gruut,gpt-4o-mini,Standard RAG,5,1.0,1.0,1.0,True,True,True,True,False,False,False,0,0.7623291683197022,1.0,0.8,0.21164584159851074,10,2318,900,3218,1,25.940603458002442,0
execrepobench-0694-6f4dcdab75,moment,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7625160050392151,1.0,0.8,0.21258002519607544,10,2139,485,2624,1,6.716232666003634,0
execrepobench-0210-72b7925cbd,csv-diff,gpt-4o-mini,Standard RAG,0,0.0,0.0,0.0,False,True,False,False,False,False,False,0,0.7499235343933106,1.0,0.8,0.14961767196655273,10,2835,1302,4137,1,13.303427416001796,0
